Reynolds,AoA,Cl,Cd,Flow_Regime
85673.1049836388,0.8303385630238473,0.09279387429933318,0.009880771875538857,0
420012.82511192944,6.254230866844058,0.5959959776055783,0.053926504841671295,1
280886.92143157276,-3.005380553122352,-0.24222389981726578,0.01888429928485045,1
99561.79386152393,13.439112602655005,1.4472630719487718,0.20353698802917242,1
312250.838763424,-2.1845908445757334,-0.25970505798647836,0.014800919513336636,1
49601.45703567448,-0.5020638853918546,-0.04226825330469808,0.008172962375052809,0
548312.6291849058,6.162683162564299,0.7070676716698024,0.053607921830027105,1
177504.58951200964,10.28186000425963,1.2255873340026344,0.12265026322174304,1
407637.7020817697,7.387026118725979,0.7270746535557148,0.06660167075434108,1
207675.31337096426,-0.3573217439968772,0.0021128964778916876,0.007354151527615267,1
326438.77207135217,-4.981139149450193,-0.5090925472069643,0.0338027110035526,1
341624.8592256694,10.143011606148784,1.1054474432156995,0.11864879196827888,1
135367.0396495504,14.704146518221876,1.6518537868575378,0.24375172425673095,1
582663.2378257983,11.19826240612181,1.274740588970864,0.14217157510758138,1
471825.7093158353,4.204132363132306,0.3919365637943477,0.03168872089074482,1
565514.3966915878,13.075345227982133,1.5213603787146548,0.19152781862393095,1
540051.5897437598,3.1969534623670004,0.27264706470148414,0.018505326293913365,1
370802.9879223185,5.49868168486935,0.5462321076844611,0.041203450290655995,1
555468.3139631766,4.5425953479136645,0.485061938964759,0.029379720576468007,1
80440.72616959411,3.9524774533104985,0.5296846797526835,0.02489925902803755,0
141710.23157891276,10.503815385878115,1.1364594191866946,0.1255442368831218,1
55779.5546790067,5.53537814538984,0.6054254444467196,0.0387728129663982,0
215438.28853506068,1.3343424405043214,0.21793095267702559,0.014918793017048413,1
251546.05512300474,0.16316335316956643,0.002876956744380252,0.010450341940207351,1
184668.94811112067,-4.245053660651332,-0.5244440611134769,0.027788897469681103,1
502380.38021659973,6.66390323766092,0.709917021825327,0.05766280662922296,1
233349.39621534589,-0.4007716919793154,0.02459005774594355,0.008499826749388295,1
190132.67052180704,-2.037321559672338,-0.21987405938920251,0.009071357062012574,1
339336.76740020164,8.076599276553553,0.9822311325717915,0.08527499400338039,1
110326.8082356147,8.624185156430977,0.9826444771544487,0.08946495064271592,1
487252.2790298026,10.04309784515332,1.0691084719925064,0.11607201967114321,1
72493.86689746937,5.07153792677183,0.5587101823605745,0.03348117053301345,0
592525.5538622949,12.88109210407773,1.3699089087733833,0.1834396836163302,1
470179.5184990947,13.726855067964557,1.4718964505997698,0.21366583382408705,1
143267.93847447826,11.147418795849788,1.4464054748657913,0.14513670602247158,1
33147.60676045337,7.711869640163744,0.8966323648482182,0.07474491520033699,0
494813.0142192555,1.0744190718237734,0.16087813500462542,0.008997312049727087,1
432908.6859931417,14.658898432404424,1.5763690784966036,0.2415086706986665,1
445534.08578336274,0.48272334383876725,0.13141574152360583,0.011147340929674792,1
469624.09761098906,-0.9468615601913788,-0.04886420904021056,0.012263160919231736,1
72205.45148843151,3.843082275731655,0.5155221949379958,0.02659674603075188,0
234325.46527023538,-3.863188585752231,-0.3319903266709485,0.02285518482544286,1
96045.36392932394,14.569889293435814,1.523812685527111,0.23332604843161997,1
521968.9527490883,6.768671128328496,0.6867758739551423,0.05769526118718588,1
385279.932291708,6.139041833283505,0.6230318791851133,0.051361333874741184,1
218611.87416601003,8.115925597994398,0.8428138011764814,0.07727785777015593,1
66228.25966303347,4.9404729555441325,0.5579561029408119,0.03560299944325282,0
207259.92337792745,-4.358729658109168,-0.5063283661251572,0.029848204123352578,1
215354.4935552458,7.246225776807936,0.8982675027944678,0.06741781829708207,1
445875.52165269654,9.323477539128612,1.11766771581121,0.10378040790507162,1
393407.7586724715,3.334981212481063,0.36539853420997487,0.01980584787370826,1
535711.2632685062,10.14591144142386,1.2103900020890428,0.12235054678151643,1
299162.5073423111,-0.45997401323158726,0.023964936413374438,0.007898492457512913,1
98168.72018483197,-0.5744681786763195,-0.08553281312052506,0.01253538751645165,0
436549.52871710714,-1.771660246248521,-0.2947450534636054,0.012237223303132646,1
463647.47771163157,2.4398951957832367,0.25666602922417475,0.01665786257875692,1
349928.00261461287,11.940240707781669,1.2771628072192795,0.16204815651045945,1
469451.2925740998,11.558241242981286,1.277828266152632,0.1524468442277212,1
311463.4899277027,2.656484159270076,0.2957775004521387,0.018852717350847696,1
327957.7127477366,6.782374719604732,0.7469214983054955,0.05969607204983993,1
273698.3804643733,9.416326329498313,1.058799967999071,0.10584849796923582,1
44488.90224413425,-0.17586450743953996,-0.07991179864996945,0.0109621264845275,0
91498.11338618354,-1.6371782821050584,-0.15896867477075904,0.010321149779351713,0
47914.635841438525,14.44191986424622,1.5617529240418644,0.23231427755816605,0
392753.93442035484,7.351146264192369,0.8161425046834576,0.06633313403094145,1
209182.9092135062,14.628314436673278,1.652044676091716,0.2353177649156512,1
319885.29396388057,1.755119742644582,0.13125042841054615,0.012695805112177726,1
547312.890137873,9.06063399948263,0.9795450195660063,0.09765944195508408,1
172096.5706148587,-0.5479272691752453,-0.06601366044954181,0.010818583165487988,1
263918.26613030897,0.22400342547825858,-0.0011487242012063435,0.01216540403492213,1
460664.14896953775,5.238042425392479,0.6194071034149411,0.04178889655718586,1
160414.9543302248,1.3923625101614245,0.11667021715109888,0.012733982874946754,1
73878.548602412,-1.6475687231883107,-0.2084461479885228,0.013920563973722235,0
195158.32816084777,0.2576140397865201,-0.007245415971387146,0.010261184985082323,1
121896.13373478252,-4.285032110682707,-0.4153035825214295,0.031058516604375773,0
559927.6618352666,9.088472429549732,0.9720403220445373,0.09880417929736701,1
490628.6163517177,4.842333141717232,0.5540235194001029,0.03482384530441086,1
391040.14121094136,-3.1151386719094876,-0.24282792656384666,0.02462247222474647,1
526732.5364069991,-1.5661201374301759,-0.1754852121399241,0.011515661251415638,1
488093.08383249526,-2.9493092377471197,-0.2678249152543696,0.022158083035789304,1
136344.9335650404,7.25185616551753,0.8788227211741988,0.06321055132735168,1
538758.6291392874,-3.115792727750124,-0.2903253288722553,0.021950073574791337,1
337425.0778919209,10.085646660704322,1.1051748527602192,0.12103386342182315,1
490240.88844351564,-4.5897816135921765,-0.4712204877561622,0.028585465089110647,1
540772.0409563911,-0.012484240082157427,-0.06573797977742413,0.010278066870459405,1
211261.9807339624,12.813333517838142,1.3661370963178483,0.18600756010944453,1
92729.59698077575,9.37062636244492,0.9973704096711857,0.10387220354268455,0
159923.04264890676,-3.5406333414862456,-0.27624328743324555,0.024086123367048132,0
273451.4395169661,11.422522089703595,1.2119904885992256,0.14900746968677506,1
496268.41657582106,4.860702430804096,0.49166183025301796,0.03293384890425594,1
520616.4324561158,11.935660543376585,1.2566955935299746,0.1662159933323672,1
33962.7144027787,7.014795489007868,0.7972489928860251,0.061315862790899886,0
321125.9624692125,8.636660640657174,0.9542468904083917,0.09018304494777422,1
267924.271794804,14.870031207914163,1.6850193427842808,0.243824309595428,1
156601.45196831622,-0.35328908151963656,-0.005179499738610302,0.0055809893895453,1
98323.2593801992,7.478911495227766,0.7511349277599939,0.06762658167116378,0
222440.64770006793,4.206427801147967,0.4209225374891994,0.025919126122799868,1
567458.5312301359,-4.210960941546171,-0.3935171030473142,0.03103804772894865,1
214225.67125183047,-4.710587169942699,-0.5267385996086349,0.032380840554924045,1
325710.6543937187,-2.6154284436428266,-0.2274342321892275,0.016245390012865218,1
430720.80657025136,7.9818348107709625,0.8678220856837158,0.07561482899579573,1
237268.87335619758,6.343261758267843,0.6472336693262641,0.05297265983536757,1
583915.7871509476,6.068591223274549,0.6503324571793618,0.04772664877024562,1
578594.9581170034,-4.362864749434799,-0.5268441468039217,0.03222448063898045,1
173515.90862045757,4.38605992720014,0.4527076547791696,0.031059631458527262,1
313431.6483586597,13.492456356850571,1.4896596924513565,0.2024290638505293,1
201500.6365955587,2.951837386212932,0.34928544627697616,0.02096549880149029,1
192359.08179515653,7.498449395769127,0.7427874244798275,0.06980264239242757,1
51025.5599920837,10.596373512462872,1.1611539846711036,0.12943537534102945,0
377451.6703685412,10.67850558283775,1.1416983876379316,0.12832509572203918,1
316527.043240451,5.3856016479054265,0.5581765676262982,0.040698976968611,1
59342.88821249393,12.159038908046725,1.3400220522885948,0.16784600425065105,0
188828.48461486853,2.827561867274939,0.28255426247230814,0.021168452994064856,1
547711.5550009926,12.773864295695965,1.4699178694281014,0.18199909533328398,1
166550.27768017427,-0.19545667208909379,0.037968871245077467,0.014596839414828495,1
112590.07709199717,0.6043281398114209,0.12536341101249024,0.011502072704978735,0
308988.0733582109,-3.937587516019978,-0.45655029952768494,0.023447451152754133,1
591820.7588430424,10.911636730845657,1.1484699238300626,0.13491199149588126,1
167971.50476155523,3.3411047246541123,0.37049462863547994,0.02471176755600027,1
413117.2620213508,-0.4176677217720197,-0.05331980925869215,0.012671949748336781,1
464123.180737369,-0.3641944476684067,-0.07037954838295063,0.010177222559515772,1
165453.4000756678,13.027998824584664,1.3698932169611828,0.19077503045746588,1
445083.31870875997,11.678332009220739,1.2785965125986825,0.15268938813866076,1
239636.38564997434,6.070617707143667,0.6455142523735554,0.05182860874740658,1
390414.3234383403,7.322216008314422,0.8373881889784229,0.0650339578943711,1
391111.93513371,4.48651141100582,0.5252563333271925,0.033092728649533,1
335391.56992261234,2.8333308575761773,0.3657494869564261,0.02124012945303212,1
81465.16893101274,13.30953762436663,1.3965893458939236,0.19845603058564834,0
506122.42248586565,-2.4877459295939586,-0.2527589532321258,0.01851595386175514,1
212844.63703388942,3.3689357943245586,0.33307186516224013,0.025763620245656635,1
136315.5509279169,1.8912381597575063,0.1463767612933438,0.014339184697198146,0
53241.83068621543,4.963014405022967,0.5228253194246152,0.03584046206139048,0
366808.97761729785,4.152637490903501,0.5088229074106183,0.028202528154259356,1
416211.68625010096,5.377790633021629,0.5711248167637801,0.039265777295917285,1
39455.06248887801,-2.201620455460118,-0.16316196629912816,0.013622863121961154,0
321893.0432305902,5.262830030265542,0.6045778194303948,0.040335863779721245,1
159102.59186282463,-0.15162372225578302,-0.03633192568775359,0.009696545713966259,1
397748.4905333864,-1.3133730202361749,-0.08602504678573482,0.012489302837594012,1
129388.86453284512,-3.7033156242761756,-0.38384416343849825,0.021603016137462076,0
423834.5107184056,10.253051175122819,1.0777449083841824,0.12159585448863067,1
250439.14739130632,3.548838417131199,0.48211381245094875,0.02545189988210011,1
563936.0935799386,7.532873666235167,0.8390459754779319,0.06809911718430481,1
108386.93816321615,9.551866866094867,1.0484192236018246,0.10704799289071878,1
224407.82009864735,8.58633330627107,0.898820177491309,0.0846838354949337,1
94679.90710713578,4.410014381793646,0.5425891061739194,0.0280686748093203,0
557075.3624187808,2.7579705790345965,0.3283090887560078,0.01970332575722267,1
530083.4314271591,2.519198192813274,0.3077229042481648,0.016129613157021237,1
177026.72779763868,7.800975938601127,0.8300961712282655,0.07835244347556529,1
406190.90623948205,4.895887098837468,0.5785991270168688,0.03635224819722204,1
495816.654114693,11.982644959770212,1.359634740030088,0.1637360341512415,1
346464.46261169354,12.494039686534244,1.3366858555898713,0.17383166054337718,1
331900.8296629237,-1.5887924398696307,-0.24508009428354738,0.011913875251403732,1
167855.80581325747,-2.275326969085487,-0.2204488700108697,0.014039631352835638,1
83068.57764936256,7.608018520719991,0.7556452422493505,0.06941588012272193,0
541412.9820333963,1.024514961245588,0.11995142634179282,0.012443874944850917,1
543238.2925830984,-4.628585624698022,-0.5299434669320158,0.03450929311062057,1
390867.83064576273,12.7728533872591,1.46163337171013,0.184273296444273,1
223246.98089775938,-0.46198465512383535,-0.07030448104331542,0.008570808826834137,1
229049.4575292167,13.585613033716182,1.545192828478659,0.20691639170327902,1
443794.7369560364,9.348689017565073,0.9994879974726932,0.09910626685895298,1
541352.848172969,10.253069798229685,1.1743744703116927,0.12442751674346968,1
535639.2618311169,-0.9707700841367917,-0.0034397749730735727,0.00840576228086674,1
474529.06113884563,-0.31611148766374164,-0.08806786058365612,0.007865335391026526,1
395958.038307944,5.425355076481315,0.6095585454233508,0.04152871758747033,1
77959.78004717783,-1.5580029470027568,-0.03341502078948119,0.012989382375435558,0
122128.36703392984,1.1086338536606455,0.12490474758165454,0.011161390805129021,0
542175.8874604352,1.429249558956089,0.15982416614846065,0.009951836198650796,1
375664.56400596624,-1.8074013349447182,-0.1587787878536176,0.015740227920721418,1
35242.3194214789,-0.8963433320967855,-0.09624100229914602,0.007482402534784388,0
87838.7794336383,10.77103684016513,1.095815062515799,0.13039424609028272,0
408196.00839159184,-1.6560829090546325,-0.12499544423332494,0.012702294508953932,1
32885.10279234465,-4.43085216312155,-0.5860447319123792,0.028347019150589486,0
121660.58930797424,7.5870988525787695,0.8111789088532101,0.07365401084818719,1
342778.2599389541,14.519662387849,1.6526304408516779,0.2318123541671521,1
424380.2626848352,1.6242762924624277,0.16029470573088606,0.015919371084292422,1
401617.9179164823,-2.626885936074954,-0.32275510235483246,0.019407683761397707,1
157833.50639251908,6.407746507350616,0.7466512300362459,0.056129006873765507,1
435942.1561680954,13.127084221912924,1.3969901296589746,0.1970050811335831,1
165231.97987317605,10.681235596569575,1.1102172679423512,0.1314748258357459,1
215477.8279507826,7.45031736825432,0.8307444225661677,0.06699574136560041,1
455500.1009172738,1.3011299321519871,0.1335386984655521,0.011594112442841892,1
400290.75245691236,5.837603465524399,0.5779811982367146,0.04510192033690569,1
514057.34398168145,-3.1751031739148927,-0.3163413981022922,0.019301197773482357,1
404839.34861119575,8.578908485613399,0.9640069685694488,0.08855924267576964,1
353935.90390121884,9.501920377953017,1.0240144178480044,0.10537960653647818,1
83394.61766201271,14.300632458198375,1.553673233558153,0.22595217808439447,1
239598.0077438771,0.20794717490143277,0.04632359657380537,0.00955517512807708,1
181165.3495785835,-4.630871619139548,-0.4483138280472798,0.03390072557636706,1
169074.09672607764,5.912169288543012,0.6342022509410833,0.04907969003990502,1
584616.016208894,9.135810087936289,1.03458810744388,0.09554167191226055,1
254065.70306005343,10.80814951765976,1.213506233600081,0.13360595013074475,1
538466.5364509546,-1.125221339503788,-0.07942896297084284,0.01106360172344022,1
389749.0168184398,0.23505738074047322,0.027742386153447835,0.00769371022778148,1
483042.4430187396,5.251818505345927,0.5303100691198454,0.03908852566959375,1
316503.1430699595,1.6120161994000366,0.15365239985362308,0.013059118571573824,1
358835.2142370247,12.2102297317489,1.356144196608872,0.16956705186185597,1
310735.0854767524,4.475203074774406,0.5816841518364364,0.03144980388489689,1
141288.50304488535,10.99157288204006,1.181159864301042,0.13670220344831835,1
441797.705699058,6.612395209647076,0.7653696484305362,0.06051621790129694,1
190040.2465912878,10.46180283234224,1.1308622361040963,0.1280373979865972,1
43860.10086592869,1.6534597306064764,0.18684558706339238,0.014012468347381239,0
397919.2086670857,11.628332438606222,1.3509591820564921,0.15578916509514307,1
130953.0872620179,0.49144631102043146,0.0921077476726481,0.010746029719328231,0
566061.3930811612,5.921976160065816,0.5873523916133058,0.04986286146874961,1
573739.2888914748,-0.7198577365225152,-0.10756498546325553,0.010664748788470306,1
551472.7024256557,4.510530432523867,0.5574460784230129,0.031636523953537395,1
240990.4591456033,1.363504190174063,0.1566188683119327,0.013247313035284007,1
38810.27142145443,0.3340686127442849,-0.020807283196273063,0.01327138304414926,0
559141.5806750035,14.339700360560748,1.531576486516792,0.23167045711847375,1
274064.9645408692,-1.7985178902653876,-0.16205488036667715,0.014625165965308717,1
580993.2468548917,10.746516749147904,1.2282079474361112,0.13383298943438934,1
579263.3869408742,14.683299189664297,1.6110967017943592,0.24064211142067427,1
516215.38961639523,-4.601970325198444,-0.38089682745609693,0.034490274249549153,1
197835.86847966386,8.9805482808419,1.0260349385815895,0.09835411291791048,1
249505.7053030974,0.05823611112574234,-0.005787749274212181,0.009530438007260623,1
515147.90276460844,-4.190243513433911,-0.5002969226474501,0.03130596375230746,1
210645.54293907827,3.0577915791326156,0.28658015395717285,0.02062808409321172,1
126610.86561107272,13.7043562034175,1.5196218915723032,0.21100246567584893,1
347376.71960125957,-4.764698112660046,-0.5469464684964676,0.036903654700320435,1
563608.2212716452,6.757713838595635,0.8247534348403484,0.06005222536808026,1
426736.9841047346,5.027929571906487,0.6246897660487329,0.0387126846837553,1
354934.866950938,12.46768328742095,1.3988877923183953,0.17450623117858946,1
85390.60144933806,-3.319965709587487,-0.42302478841240493,0.02471666850415767,0
380554.11921852676,8.630520597733007,0.9128315460954691,0.09059336188294251,1
594330.6945594301,8.602193968665546,1.0061200035333415,0.08893506811176315,1
109847.8886848187,8.381600337245665,0.8909920186397101,0.08690135642426199,1
325447.9018473299,13.846689898700738,1.5745665485263802,0.21904599325691324,1
530102.6509989346,11.461750580137608,1.2806517958174561,0.1473517290322489,1
452238.1121198965,-4.160545475129879,-0.45366897167349923,0.02679867152972239,1
427298.97236730275,4.421657014090263,0.44974730964626003,0.03615954370933662,1
430415.9278726523,2.95906112402667,0.3197851710769407,0.020163824653348428,1
234909.95619526046,1.2029444218160412,0.14140001507509484,0.01192043677050878,1
197347.3512307612,4.026734503081945,0.49320779573323315,0.02701045236132625,1
491335.85862275277,2.6838836985195496,0.2500340017785404,0.02007617911117127,1
491764.63496713305,3.646677997573306,0.3867621491426412,0.029362739538290338,1
524231.2215906591,14.58523731217285,1.6016914051205464,0.23486779863435586,1
550547.1149571887,-3.2273405050083848,-0.32078357158285514,0.02088144904836854,1
321465.1673507345,13.444617396774596,1.4289440612368514,0.20150102872783704,1
315864.2879717038,4.604734269420534,0.43913712825919365,0.03401182036960689,1
485028.2520110618,7.474844909990823,0.8534067267089004,0.07185573331434889,1
400479.44054332614,11.603659332353878,1.196586179978681,0.15641187002863846,1
430121.1200368909,2.2092605829851113,0.30652151877125394,0.016723300675445463,1
483601.8215785776,3.608438161759338,0.38791321915206295,0.02888391018284081,1
537303.0448360128,3.190369605574279,0.27248662255602907,0.01967340527341819,1
222657.2394053754,2.494620450715197,0.24954473324567222,0.014948070047119653,1
244082.28300476808,13.510586432937899,1.500557774095929,0.2070319683669214,1
83569.70570929533,11.578597823860242,1.2431002794090813,0.1527979016412781,0
359619.68036781915,-2.820000202740478,-0.30824613935923045,0.01570402985134296,1
50487.096064142985,-2.8375329504580793,-0.274166389448926,0.017929257042654384,0
295390.8703355023,3.5573902970598237,0.3800019824778881,0.02396760088311713,1
339307.4417833187,-3.026852465343819,-0.3787843995278125,0.018449424551972234,1
193328.5137131221,7.381861905422394,0.7945625417979718,0.06591273860711375,1
366774.9585243361,-2.1261678547653218,-0.1624183889197763,0.014391554362145943,1
47385.14246525818,5.447465279336022,0.6816346316635067,0.039424687506967496,0
51288.46758705222,-4.855601059925645,-0.6334725485968503,0.036339901847190645,0
498882.3195760052,1.3319269682529349,0.2006135317684491,0.007998743115790283,1
235308.66560441986,8.543814473453109,0.9494414850160319,0.0877994340747912,1
102424.49221157432,4.680778804556969,0.5595039682891325,0.03433593050508644,0
327678.6582312385,14.565389719979763,1.5697493034743295,0.23540189111080748,1
468896.32526620815,12.482075921324217,1.2803996183897368,0.17785334288595725,1
153017.98567320063,2.1814155808630247,0.26844342629337986,0.012318742417623041,1
385047.57121683017,-4.0902691705545084,-0.49559706981241247,0.026387408420825157,1
78648.05504644776,11.912526002300375,1.2369400346523707,0.16023318383845758,0
59458.58106610639,13.224686206293427,1.3843290551503191,0.1973911496228815,0
332872.1399938444,11.412547868380734,1.2815716076698052,0.14892985565065192,1
338162.0193177607,-2.441001181604703,-0.26071311008776343,0.02062248262882432,1
393335.04385397775,14.958302688245755,1.679484746035257,0.24630611720016196,1
443872.06022191705,0.1716844310554766,0.05228106735085884,0.007241364002167834,1
586235.6852936448,9.484098256167401,1.0190010760978527,0.10922139769504635,1
324291.1985316813,13.16069752671443,1.439708301651311,0.19130871791304874,1
214085.1895765102,-0.28625771338581174,-0.05696354741555346,0.011453257184309616,1
483256.1310181611,13.165171093541321,1.433206173200168,0.19233832221624517,1
184374.38321938232,1.1896315838973397,0.08209496439103656,0.007366192014759695,1
280213.70980221254,14.528264447681124,1.6127266895050907,0.23368490859762442,1
74720.13736509159,0.6252004076094924,0.12231693405470456,0.01221462391126398,0
44449.92374681078,14.068716495156703,1.5019767511564734,0.21801717915885976,0
578709.5963664172,-3.929106982146502,-0.36681131287819996,0.027567526583845148,1
506508.6686919573,9.18544023339626,1.0129723120846859,0.10124010499447451,1
426705.2974734079,5.642222676740074,0.6307929017345131,0.0413069213232654,1
263103.1783161338,4.557541542454613,0.41481888030359776,0.03163079794158496,1
128777.7624403821,-0.5301137148831998,-0.1484965894059429,0.013452963120240052,0
119169.11432251905,9.111915795529839,1.0064391985602834,0.09958508192731678,1
172638.45195381934,-1.183810171073858,-0.09033270570712065,0.010967152187994005,1
343059.19888248865,6.056835919695365,0.6306373605922132,0.04983859383489233,1
437319.67593903554,0.06490726080501652,0.09062257266141943,0.008633953080281927,1
406312.50472910685,14.112427595627121,1.5843476599111195,0.22399793523160622,1
189562.32125918742,-4.427376123286944,-0.5309331833817411,0.03306926610991744,1
574273.2099780206,-1.0054343977752689,-0.10871578617276267,0.011316715577111176,1
450601.24251658807,-0.15378787225104595,0.10698172934391405,0.010486560476397554,1
345981.80993149837,3.281356515356329,0.29771280769894876,0.01945144263237729,1
378680.82535358076,-0.3453951625989298,-0.011463321019815523,0.0074227783517290605,1
269172.0355838402,4.826981805375706,0.5132005598117698,0.03402177675817697,1
171206.66401565974,12.449310465170779,1.4005644740745626,0.17462348382954582,1
232904.4268312191,9.241268428183416,1.0767821662097767,0.10293349717765828,1
461972.2829646904,6.59923961070222,0.7043757489603188,0.05815220172280298,1
38204.28851896084,-3.219936440346407,-0.29715992933542906,0.021394109797254552,0
96161.40508894225,8.879842167785512,1.0848438290486508,0.0962251942558944,0
56221.505952399064,-1.671714313781203,-0.18001025145122201,0.011084599389460723,0
53215.41732181297,10.72734771923396,1.2156297483943468,0.13451674362927807,0
517612.5328862741,0.0011351702030637512,-0.029397553167584373,0.008419143941501383,1
431084.9798466135,3.3409745664180175,0.3673418241698592,0.02434823349289829,1
300279.08257977536,2.009404046358558,0.2115220566924455,0.014266660522045803,1
85765.47157107084,12.176278293497134,1.3751251277761314,0.16365242997772533,0
310221.04881659447,-2.4691108257318373,-0.21053450401682397,0.01794282537729077,1
299878.90934492246,6.312897647695772,0.6868039509588475,0.05399505587186746,1
128725.06584870865,-2.1587678111387554,-0.1600542387105216,0.014042185687068443,0
277295.4400656446,9.095916722643732,1.0739812578308245,0.09723162478450427,1
257147.69860650285,13.101562555889622,1.4790897923007258,0.19219999660295123,1
381034.5558897634,3.6921530773450684,0.37908856521014145,0.02064480571676977,1
392003.38099455694,4.761845205299517,0.4916033191133423,0.0293814005580476,1
55823.285570065374,13.548456729655246,1.4451354674540997,0.20778614647920995,0
243529.1903370886,5.4198277729871425,0.6418089261943551,0.03958625767983183,1
386740.15195711475,4.751968760991218,0.46052327626239925,0.03772147318781918,1
316787.66739064996,6.5665820540860835,0.7539481842735771,0.058590962947893024,1
518199.2094773437,8.784594727259039,0.9092831412970408,0.09518948685576564,1
405455.37002279866,-2.8623324982593723,-0.2727125764768102,0.01741108905526635,1
122872.62343641493,11.422210554830322,1.2534465298267798,0.14551065344603886,1
70224.186018245,3.710100549065185,0.4735399803989669,0.02246260802561904,0
396178.9885775999,-3.5530298020502893,-0.3325605885452385,0.02253040607876967,1
45111.44700872443,10.723653383964262,1.2477334554237773,0.12753134563258664,0
363892.0813258741,2.538999433725442,0.35147338019734464,0.015903830535040957,1
565931.2376122258,-2.9926500980989212,-0.32099926473523027,0.01911964828527478,1
358020.281389251,7.675580790865011,0.7837819683947503,0.07005589545482248,1
251256.8579377175,12.602627068672835,1.3294065537197008,0.17680138170099563,1
396674.2845121413,12.755070188279728,1.294407538716973,0.18255151370042136,1
291204.1475801645,14.153269496179462,1.4978963850985572,0.2237106346132601,1
341001.5699100829,12.35410919533376,1.3582208549497279,0.17050581716259872,1
566634.9410026193,-4.957181613090496,-0.5715985031030048,0.03671404489137585,1
250078.50354644132,2.6048233282678046,0.27664406183208695,0.017488398108168067,1
577878.6213796311,11.370851598110061,1.2715891818268592,0.14757648088743203,1
546049.8659149563,2.325060119969484,0.23976811035058063,0.014444153252297528,1
141600.94682989898,7.030970127594124,0.7149407123708238,0.059897748825692154,1
69535.9414988443,7.126338947490641,0.7788288303974743,0.06739306411065372,0
87443.46078513318,2.3005060807764615,0.20735419721207105,0.016888025869632985,0
40386.44062138334,13.089478545625752,1.421882620282965,0.19419401879468415,0
83832.48763087919,5.064566907722352,0.6225307575774618,0.03710660800615622,0
419313.8608473234,4.295684118750016,0.4575492112852448,0.02929320379508445,1
70577.52962233052,14.95027491323792,1.7280289785694851,0.2486437070416987,0
211816.10926744394,4.870007281452333,0.6056378582175558,0.03154924340909258,1
511578.9272525891,-1.432034961428379,-0.18600547162703393,0.009951279583690843,1
43265.003369420745,5.261388457268762,0.5214196191647725,0.03783936848192153,0
494247.0350756934,11.280334710398602,1.2343994152763358,0.1443934449564365,1
190657.22162083795,10.537206537965629,1.213200388417546,0.1263034099864837,1
